Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014",GDP (constant 2010 US$),GINI index (World Bank estimate),"Literacy rate, adult total (% of people ages 15 and above)",Population density (people per sq. km of land area),"Probability of dying at age 5-14 years (per 1,000 children age 5)"
Mortality Causes,ISL,Iceland,2012,All causes of death,1955.0,NBPOPUPC,7.590660095,10.59492397,0.978965282,72.76000214,0.9046545029999999,0.239700317,0.7585856320000001,0.899718463,0.157153815,0.257335573,1.34399128,1.545394659,1.569349289,0.20674741300000002,0.280833333,0.40288952,,,,,,,,14121903068.0,26.8,0.0,3.199162095,0.0
Avg. Work Hours (Annual),ISL,Iceland,2013,Total employment,1510.0,Hours,7.501394272000001,10.62764359,0.967144907,72.83999634,0.9232077,0.304012835,0.712598741,0.869971037,0.15627557,0.456565946,1.363351345,1.551135063,1.5686975719999998,0.209120795,0.280833333,0.332603514,,,,,,,,14705681513.0,25.4,0.0,3.229566085,0.0
Avg. Wages (Annual),ISL,Iceland,2013,In 2018 constant prices at 2018 USD PPPs,48858.15059,USD,7.501394272000001,10.62764359,0.967144907,72.83999634,0.9232077,0.304012835,0.712598741,0.869971037,0.15627557,0.456565946,1.363351345,1.551135063,1.5686975719999998,0.209120795,0.280833333,0.332603514,,,,,,,,14705681513.0,25.4,0.0,3.229566085,0.0
Mortality Causes,ISL,Iceland,2013,All causes of death,2158.0,NBPOPUPC,7.501394272000001,10.62764359,0.967144907,72.83999634,0.9232077,0.304012835,0.712598741,0.869971037,0.15627557,0.456565946,1.363351345,1.551135063,1.5686975719999998,0.209120795,0.280833333,0.332603514,,,,,,,,14705681513.0,25.4,0.0,3.229566085,0.0
Avg. Work Hours (Annual),ISL,Iceland,2016,Total employment,1494.0,Hours,7.510034561,10.7283411,0.984940052,73.0,0.9516095520000001,0.278244555,0.719299555,0.873887897,0.158169165,0.36351829799999996,1.358806014,1.532976985,1.5712463859999999,0.20921959,0.280833333,0.340639085,,,,,,,,16835179721.0,0.0,0.0,3.3460249380000002,0.0
Avg. Wages (Annual),ISL,Iceland,2016,In 2018 constant prices at 2018 USD PPPs,58131.149529999995,USD,7.510034561,10.7283411,0.984940052,73.0,0.9516095520000001,0.278244555,0.719299555,0.873887897,0.158169165,0.36351829799999996,1.358806014,1.532976985,1.5712463859999999,0.20921959,0.280833333,0.340639085,,,,,,,,16835179721.0,0.0,0.0,3.3460249380000002,0.0
Mortality Causes,ISL,Iceland,2016,All causes of death,2310.0,NBPOPUPC,7.510034561,10.7283411,0.984940052,73.0,0.9516095520000001,0.278244555,0.719299555,0.873887897,0.158169165,0.36351829799999996,1.358806014,1.532976985,1.5712463859999999,0.20921959,0.280833333,0.340639085,,,,,,,,16835179721.0,0.0,0.0,3.3460249380000002,0.0
Avg. Work Hours (Annual),ISL,Iceland,2017,Total employment,1483.0,Hours,7.476213932,10.74684143,0.966752827,73.0,0.938783288,0.24332368399999998,0.7268453840000001,0.895254552,0.148160011,0.36504194100000004,1.3744952680000002,1.5818408730000002,1.6300908330000001,0.21803695,0.280833333,0.33243790300000003,,,,,,,,17512773948.0,0.0,0.0,3.4254364089999996,0.8
Avg. Wages (Annual),ISL,Iceland,2017,In 2018 constant prices at 2018 USD PPPs,64415.10845,USD,7.476213932,10.74684143,0.966752827,73.0,0.938783288,0.24332368399999998,0.7268453840000001,0.895254552,0.148160011,0.36504194100000004,1.3744952680000002,1.5818408730000002,1.6300908330000001,0.21803695,0.280833333,0.33243790300000003,,,,,,,,17512773948.0,0.0,0.0,3.4254364089999996,0.8
Mortality Causes,ISL,Iceland,2017,All causes of death,2236.0,NBPOPUPC,7.476213932,10.74684143,0.966752827,73.0,0.938783288,0.24332368399999998,0.7268453840000001,0.895254552,0.148160011,0.36504194100000004,1.3744952680000002,1.5818408730000002,1.6300908330000001,0.21803695,0.280833333,0.33243790300000003,,,,,,,,17512773948.0,0.0,0.0,3.4254364089999996,0.8
Avg. Work Hours (Annual),IRL,Ireland,2010,Total employment,1702.0,Hours,7.257389545,10.69263554,0.972885907,71.5,0.85602957,0.346274585,0.618024111,0.875982642,0.200655416,0.332579374,1.17229867,1.6066871880000002,1.905356526,0.26254019100000003,0.326153846,0.575250983,,,,,,,,222134000000.0,32.3,0.0,66.19473073,1.0
Avg. Wages (Annual),IRL,Ireland,2010,In 2018 constant prices at 2018 USD PPPs,48697.70833,USD,7.257389545,10.69263554,0.972885907,71.5,0.85602957,0.346274585,0.618024111,0.875982642,0.200655416,0.332579374,1.17229867,1.6066871880000002,1.905356526,0.26254019100000003,0.326153846,0.575250983,,,,,,,,222134000000.0,32.3,0.0,66.19473073,1.0
Mortality Causes,IRL,Ireland,2010,All causes of death,27122.0,NBPOPUPC,7.257389545,10.69263554,0.972885907,71.5,0.85602957,0.346274585,0.618024111,0.875982642,0.200655416,0.332579374,1.17229867,1.6066871880000002,1.905356526,0.26254019100000003,0.326153846,0.575250983,,,,,,,,222134000000.0,32.3,0.0,66.19473073,1.0
Avg. Work Hours (Annual),IRL,Ireland,2011,Total employment,1702.0,Hours,7.006904125,10.71768761,0.977377594,71.59999847,0.952034354,0.379793316,0.589912653,0.86522454,0.19030945,0.529104173,1.127179742,1.5939091440000002,1.888444901,0.269512028,0.326153846,0.502658725,,,,,,,,230400000000.0,32.9,0.0,66.484018,0.0
Avg. Wages (Annual),IRL,Ireland,2011,In 2018 constant prices at 2018 USD PPPs,48764.65687,USD,7.006904125,10.71768761,0.977377594,71.59999847,0.952034354,0.379793316,0.589912653,0.86522454,0.19030945,0.529104173,1.127179742,1.5939091440000002,1.888444901,0.269512028,0.326153846,0.502658725,,,,,,,,230400000000.0,32.9,0.0,66.484018,0.0
Mortality Causes,IRL,Ireland,2011,All causes of death,28456.0,NBPOPUPC,7.006904125,10.71768761,0.977377594,71.59999847,0.952034354,0.379793316,0.589912653,0.86522454,0.19030945,0.529104173,1.127179742,1.5939091440000002,1.888444901,0.269512028,0.326153846,0.502658725,,,,,,,,230400000000.0,32.9,0.0,66.484018,0.0
Avg. Work Hours (Annual),IRL,Ireland,2012,Total employment,1707.0,Hours,6.964645386,10.71382141,0.9617859129999999,71.69999695,0.90219456,0.29874143,0.572632253,0.835201979,0.23666156800000002,0.34587270000000003,1.131797075,1.579027534,1.870121717,0.268516421,0.326153846,0.470194757,,,,,,,,230820000000.0,33.2,0.0,66.76633764,0.0
Avg. Wages (Annual),IRL,Ireland,2012,In 2018 constant prices at 2018 USD PPPs,48153.35402,USD,6.964645386,10.71382141,0.9617859129999999,71.69999695,0.90219456,0.29874143,0.572632253,0.835201979,0.23666156800000002,0.34587270000000003,1.131797075,1.579027534,1.870121717,0.268516421,0.326153846,0.470194757,,,,,,,,230820000000.0,33.2,0.0,66.76633764,0.0
Mortality Causes,IRL,Ireland,2012,All causes of death,29186.0,NBPOPUPC,6.964645386,10.71382141,0.9617859129999999,71.69999695,0.90219456,0.29874143,0.572632253,0.835201979,0.23666156800000002,0.34587270000000003,1.131797075,1.579027534,1.870121717,0.268516421,0.326153846,0.470194757,,,,,,,,230820000000.0,33.2,0.0,66.76633764,0.0
Avg. Work Hours (Annual),IRL,Ireland,2013,Total employment,1720.0,Hours,6.760085106,10.72481155,0.955188334,71.80000305,0.883772016,0.327679008,0.558394194,0.814344585,0.245267823,0.28501555300000003,1.1064054970000001,1.584632158,1.983884215,0.293470293,0.326153846,0.44849968,,,,,,,,233906000000.0,33.5,0.0,67.11882712,0.0
Avg. Wages (Annual),IRL,Ireland,2013,In 2018 constant prices at 2018 USD PPPs,46724.76237,USD,6.760085106,10.72481155,0.955188334,71.80000305,0.883772016,0.327679008,0.558394194,0.814344585,0.245267823,0.28501555300000003,1.1064054970000001,1.584632158,1.983884215,0.293470293,0.326153846,0.44849968,,,,,,,,233906000000.0,33.5,0.0,67.11882712,0.0
Mortality Causes,IRL,Ireland,2013,All causes of death,29504.0,NBPOPUPC,6.760085106,10.72481155,0.955188334,71.80000305,0.883772016,0.327679008,0.558394194,0.814344585,0.245267823,0.28501555300000003,1.1064054970000001,1.584632158,1.983884215,0.293470293,0.326153846,0.44849968,,,,,,,,233906000000.0,33.5,0.0,67.11882712,0.0
Avg. Work Hours (Annual),IRL,Ireland,2014,Total employment,1731.0,Hours,7.018379211,10.7974987,0.9677446479999999,71.90000153,0.921629548,0.259822041,0.406036258,0.7843348379999999,0.22872304899999998,0.459882379,1.185246229,1.6865000719999999,1.672049999,0.238238767,0.326153846,0.49598401799999997,,,,,,,,254491000000.0,31.9,0.0,67.61126433,0.0
Avg. Wages (Annual),IRL,Ireland,2014,In 2018 constant prices at 2018 USD PPPs,46314.707930000004,USD,7.018379211,10.7974987,0.9677446479999999,71.90000153,0.921629548,0.259822041,0.406036258,0.7843348379999999,0.22872304899999998,0.459882379,1.185246229,1.6865000719999999,1.672049999,0.238238767,0.326153846,0.49598401799999997,,,,,,,,254491000000.0,31.9,0.0,67.61126433,0.0
Mortality Causes,IRL,Ireland,2014,All causes of death,29252.0,NBPOPUPC,7.018379211,10.7974987,0.9677446479999999,71.90000153,0.921629548,0.259822041,0.406036258,0.7843348379999999,0.22872304899999998,0.459882379,1.185246229,1.6865000719999999,1.672049999,0.238238767,0.326153846,0.49598401799999997,,,,,,,,254491000000.0,31.9,0.0,67.61126433,0.0
Avg. Work Hours (Annual),IRL,Ireland,2016,Total employment,1739.0,Hours,7.04073143,11.05449009,0.9581440090000001,72.09999847,0.874589145,0.168430954,0.398544312,0.8092030290000001,0.211063311,0.574739754,1.069366932,1.5433708430000002,1.8430733680000002,0.26177299,0.326153846,0.36578542,,,,,,,,334294000000.0,0.0,0.0,69.0279431,0.0
Avg. Wages (Annual),IRL,Ireland,2016,In 2018 constant prices at 2018 USD PPPs,47709.02246,USD,7.04073143,11.05449009,0.9581440090000001,72.09999847,0.874589145,0.168430954,0.398544312,0.8092030290000001,0.211063311,0.574739754,1.069366932,1.5433708430000002,1.8430733680000002,0.26177299,0.326153846,0.36578542,,,,,,,,334294000000.0,0.0,0.0,69.0279431,0.0
Avg. Work Hours (Annual),IRL,Ireland,2017,Total employment,1738.0,Hours,7.060155392,11.11744022,0.943481982,72.19999695,0.905341148,0.21075968399999997,0.33708474,0.833388925,0.21278412600000002,0.603799641,1.155644417,1.463197708,1.761334419,0.24947529999999998,0.326153846,0.367454171,,,,,,,,358436000000.0,0.0,0.0,69.84062999,0.7
Avg. Wages (Annual),IRL,Ireland,2017,In 2018 constant prices at 2018 USD PPPs,47302.779160000006,USD,7.060155392,11.11744022,0.943481982,72.19999695,0.905341148,0.21075968399999997,0.33708474,0.833388925,0.21278412600000002,0.603799641,1.155644417,1.463197708,1.761334419,0.24947529999999998,0.326153846,0.367454171,,,,,,,,358436000000.0,0.0,0.0,69.84062999,0.7
Avg. Work Hours (Annual),ITA,Italy,2010,Total employment,1777.3,Hours,6.354238033,10.4968462,0.8723841309999999,72.80000305,0.737738907,-0.061857227,0.921075165,0.596380711,0.235879943,0.333916396,0.718360543,0.473874211,1.958520412,0.30822271100000004,0.344,0.333891571,,,,,,0.282520324,,2125060000000.0,34.7,0.0,201.5279017,0.9
Avg. Wages (Annual),ITA,Italy,2010,In 2018 constant prices at 2018 USD PPPs,39051.105339999995,USD,6.354238033,10.4968462,0.8723841309999999,72.80000305,0.737738907,-0.061857227,0.921075165,0.596380711,0.235879943,0.333916396,0.718360543,0.473874211,1.958520412,0.30822271100000004,0.344,0.333891571,,,,,,0.282520324,,2125060000000.0,34.7,0.0,201.5279017,0.9
Mortality Causes,ITA,Italy,2010,All causes of death,584615.0,NBPOPUPC,6.354238033,10.4968462,0.8723841309999999,72.80000305,0.737738907,-0.061857227,0.921075165,0.596380711,0.235879943,0.333916396,0.718360543,0.473874211,1.958520412,0.30822271100000004,0.344,0.333891571,,,,,,0.282520324,,2125060000000.0,34.7,0.0,201.5279017,0.9
Avg. Work Hours (Annual),ITA,Italy,2011,Total employment,1773.3,Hours,6.057086468,10.50087643,0.913309336,72.83999634,0.567738414,-0.020065753000000002,0.9334609509999999,0.6583942770000001,0.265567929,0.25955969100000004,0.70651567,0.43591269899999996,1.630717635,0.26922476300000003,0.344,0.32957381,,,,,,0.282520324,,2137310000000.0,35.1,98.84828186,201.8747841,0.0
Avg. Wages (Annual),ITA,Italy,2011,In 2018 constant prices at 2018 USD PPPs,38438.74635,USD,6.057086468,10.50087643,0.913309336,72.83999634,0.567738414,-0.020065753000000002,0.9334609509999999,0.6583942770000001,0.265567929,0.25955969100000004,0.70651567,0.43591269899999996,1.630717635,0.26922476300000003,0.344,0.32957381,,,,,,0.282520324,,2137310000000.0,35.1,98.84828186,201.8747841,0.0
Mortality Causes,ITA,Italy,2011,All causes of death,594153.0,NBPOPUPC,6.057086468,10.50087643,0.913309336,72.83999634,0.567738414,-0.020065753000000002,0.9334609509999999,0.6583942770000001,0.265567929,0.25955969100000004,0.70651567,0.43591269899999996,1.630717635,0.26922476300000003,0.344,0.32957381,,,,,,0.282520324,,2137310000000.0,35.1,98.84828186,201.8747841,0.0
Avg. Work Hours (Annual),ITA,Italy,2012,Total employment,1734.2,Hours,5.8393139839999995,10.46958542,0.86948663,72.87999725,0.570094943,0.110555314,0.9083236459999999,0.66976124,0.387652248,0.28069460399999996,0.712513387,0.410039097,2.1909852030000003,0.375212789,0.344,0.369049281,,,,,,0.282520324,,2077060000000.0,35.2,0.0,202.41965390000001,0.0
Avg. Wages (Annual),ITA,Italy,2012,In 2018 constant prices at 2018 USD PPPs,37279.12066,USD,5.8393139839999995,10.46958542,0.86948663,72.87999725,0.570094943,0.110555314,0.9083236459999999,0.66976124,0.387652248,0.28069460399999996,0.712513387,0.410039097,2.1909852030000003,0.375212789,0.344,0.369049281,,,,,,0.282520324,,2077060000000.0,35.2,0.0,202.41965390000001,0.0
Mortality Causes,ITA,Italy,2012,All causes of death,613520.0,NBPOPUPC,5.8393139839999995,10.46958542,0.86948663,72.87999725,0.570094943,0.110555314,0.9083236459999999,0.66976124,0.387652248,0.28069460399999996,0.712513387,0.410039097,2.1909852030000003,0.375212789,0.344,0.369049281,,,,,,0.282520324,,2077060000000.0,35.2,0.0,202.41965390000001,0.0
Avg. Work Hours (Annual),ITA,Italy,2013,Total employment,1719.5,Hours,6.009373665,10.44056034,0.916296065,72.91999817,0.499168754,-0.104565948,0.942639291,0.778827429,0.35661619899999997,0.145972148,0.7248582840000001,0.424433529,1.701400042,0.283124357,0.344,0.296771884,,,,,,0.282520324,,2041170000000.0,34.9,0.0,204.77985990000002,0.0
Avg. Wages (Annual),ITA,Italy,2013,In 2018 constant prices at 2018 USD PPPs,37338.27385,USD,6.009373665,10.44056034,0.916296065,72.91999817,0.499168754,-0.104565948,0.942639291,0.778827429,0.35661619899999997,0.145972148,0.7248582840000001,0.424433529,1.701400042,0.283124357,0.344,0.296771884,,,,,,0.282520324,,2041170000000.0,34.9,0.0,204.77985990000002,0.0
Mortality Causes,ITA,Italy,2013,All causes of death,599698.0,NBPOPUPC,6.009373665,10.44056034,0.916296065,72.91999817,0.499168754,-0.104565948,0.942639291,0.778827429,0.35661619899999997,0.145972148,0.7248582840000001,0.424433529,1.701400042,0.283124357,0.344,0.296771884,,,,,,0.282520324,,2041170000000.0,34.9,0.0,204.77985990000002,0.0
Avg. Work Hours (Annual),ITA,Italy,2014,Total employment,1717.1,Hours,6.026585102,10.43252182,0.89789933,72.95999908,0.623531222,-0.06720639,0.919959545,0.7160642740000001,0.35601961600000004,0.309035748,0.7287139890000001,0.340944111,2.005415201,0.332761437,0.344,0.47224721299999994,,,,,,0.282520324,,2043490000000.0,34.7,0.0,206.66736930000002,0.0
Avg. Wages (Annual),ITA,Italy,2014,In 2018 constant prices at 2018 USD PPPs,37481.9106,USD,6.026585102,10.43252182,0.89789933,72.95999908,0.623531222,-0.06720639,0.919959545,0.7160642740000001,0.35601961600000004,0.309035748,0.7287139890000001,0.340944111,2.005415201,0.332761437,0.344,0.47224721299999994,,,,,,0.282520324,,2043490000000.0,34.7,0.0,206.66736930000002,0.0
Mortality Causes,ITA,Italy,2014,All causes of death,598670.0,NBPOPUPC,6.026585102,10.43252182,0.89789933,72.95999908,0.623531222,-0.06720639,0.919959545,0.7160642740000001,0.35601961600000004,0.309035748,0.7287139890000001,0.340944111,2.005415201,0.332761437,0.344,0.47224721299999994,,,,,,0.282520324,,2043490000000.0,34.7,0.0,206.66736930000002,0.0
Avg. Work Hours (Annual),ITA,Italy,2016,Total employment,1721.7,Hours,5.95452404,10.45320511,0.9272128340000001,73.19999695,0.623741627,-0.082749397,0.902801216,0.6854228379999999,0.339173585,0.23759909,0.7016798259999999,0.41480672399999996,1.871863604,0.314359903,0.344,0.397048205,,,,,,0.282520324,,2085990000000.0,0.0,0.0,206.1178282,0.0
Avg. Wages (Annual),ITA,Italy,2016,In 2018 constant prices at 2018 USD PPPs,38059.94919,USD,5.95452404,10.45320511,0.9272128340000001,73.19999695,0.623741627,-0.082749397,0.902801216,0.6854228379999999,0.339173585,0.23759909,0.7016798259999999,0.41480672399999996,1.871863604,0.314359903,0.344,0.397048205,,,,,,0.282520324,,2085990000000.0,0.0,0.0,206.1178282,0.0
Avg. Work Hours (Annual),ITA,Italy,2017,Total employment,1719.0,Hours,6.198870182,10.469371800000001,0.9197912220000001,73.40000153,0.632843256,-0.037178084,0.866667926,0.661180735,0.322846144,0.230196297,0.6453157660000001,0.429987013,1.927246571,0.310902864,0.344,0.346708387,,,,,,0.282520324,,2118780000000.0,0.0,0.0,205.8091691,0.7
Avg. Wages (Annual),ITA,Italy,2017,In 2018 constant prices at 2018 USD PPPs,37696.6486,USD,6.198870182,10.469371800000001,0.9197912220000001,73.40000153,0.632843256,-0.037178084,0.866667926,0.661180735,0.322846144,0.230196297,0.6453157660000001,0.429987013,1.927246571,0.310902864,0.344,0.346708387,,,,,,0.282520324,,2118780000000.0,0.0,0.0,205.8091691,0.7
Avg. Work Hours (Annual),JPN,Japan,2010,Total employment,1733.0,Hours,6.056752682000001,10.48429871,0.901924908,73.80000305,0.7717223759999999,-0.151213542,0.769557059,0.827118337,0.187703073,0.27027148,0.960023105,1.358309865,1.978432059,0.32664898,0.321,0.330657125,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5700100000000.0,0.0,0.0,351.30983399999997,0.9
Avg. Wages (Annual),JPN,Japan,2010,In 2018 constant prices at 2018 USD PPPs,40175.19119,USD,6.056752682000001,10.48429871,0.901924908,73.80000305,0.7717223759999999,-0.151213542,0.769557059,0.827118337,0.187703073,0.27027148,0.960023105,1.358309865,1.978432059,0.32664898,0.321,0.330657125,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5700100000000.0,0.0,0.0,351.30983399999997,0.9
Mortality Causes,JPN,Japan,2010,All causes of death,1197012.0,NBPOPUPC,6.056752682000001,10.48429871,0.901924908,73.80000305,0.7717223759999999,-0.151213542,0.769557059,0.827118337,0.187703073,0.27027148,0.960023105,1.358309865,1.978432059,0.32664898,0.321,0.330657125,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5700100000000.0,0.0,0.0,351.30983399999997,0.9
Avg. Work Hours (Annual),JPN,Japan,2011,Total employment,1728.0,Hours,6.262793541000001,10.48499584,0.916703701,73.98000336,0.814396441,-0.06277260900000001,0.733798981,0.7757174370000001,0.18105547100000002,0.231063634,1.033112645,1.356333971,1.9874373669999998,0.31734040399999996,0.321,0.373215824,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5693520000000.0,0.0,0.0,350.65490800000003,0.0
Avg. Wages (Annual),JPN,Japan,2011,In 2018 constant prices at 2018 USD PPPs,41082.06978,USD,6.262793541000001,10.48499584,0.916703701,73.98000336,0.814396441,-0.06277260900000001,0.733798981,0.7757174370000001,0.18105547100000002,0.231063634,1.033112645,1.356333971,1.9874373669999998,0.31734040399999996,0.321,0.373215824,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5693520000000.0,0.0,0.0,350.65490800000003,0.0
Mortality Causes,JPN,Japan,2011,All causes of death,1253066.0,NBPOPUPC,6.262793541000001,10.48499584,0.916703701,73.98000336,0.814396441,-0.06277260900000001,0.733798981,0.7757174370000001,0.18105547100000002,0.231063634,1.033112645,1.356333971,1.9874373669999998,0.31734040399999996,0.321,0.373215824,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5693520000000.0,0.0,0.0,350.65490800000003,0.0
Avg. Work Hours (Annual),JPN,Japan,2012,Total employment,1745.0,Hours,5.968216419,10.50143337,0.9052954320000001,74.16000366,0.752831519,,0.692387402,0.776910841,0.17147471,0.169178054,1.024869084,1.3860784769999999,1.9020839930000002,0.318702251,0.321,0.36115574799999994,,0.407622576,0.375865489,,0.396475762,0.3658759,0.359394193,5778640000000.0,0.0,0.0,350.09052010000005,0.0
