Dataset,COU,Country,Year,Description,Value,Unit,Life Ladder,Log GDP per capita,Social support,Healthy life expectancy at birth,Freedom to make life choices,Generosity,Perceptions of corruption,Positive affect,Negative affect,Confidence in national government,Democratic Quality,Delivery Quality,Standard deviation of ladder by country-year,Standard deviation/Mean of ladder by country-year,GINI index (World Bank estimate),"GINI index (World Bank estimate), average 2000-16","gini of household income reported in Gallup, by wp5-year","Most people can be trusted, Gallup","Most people can be trusted, WVS round 1981-1984","Most people can be trusted, WVS round 1989-1993","Most people can be trusted, WVS round 1994-1998","Most people can be trusted, WVS round 1999-2004","Most people can be trusted, WVS round 2005-2009","Most people can be trusted, WVS round 2010-2014"
Mortality Causes,POL,Poland,2013,All causes of death,387312.0,NBPOPUPC,5.746131897000001,10.06711483,0.911934912,67.77999878,0.775931358,-0.143367842,0.915677428,0.784124315,0.241980955,0.163588136,0.98574698,0.7961180809999999,1.911393523,0.332640022,,,0.29998320300000003,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Work Hours (Annual),POL,Poland,2014,Total employment,1827.0,Hours,5.750282287999999,10.10016727,0.923642278,67.94000244,0.8753570909999999,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,2.052378654,0.35691788799999996,,,0.378063649,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Wages (Annual),POL,Poland,2014,In 2018 constant prices at 2018 USD PPPs,24195.84838,USD,5.750282287999999,10.10016727,0.923642278,67.94000244,0.8753570909999999,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,2.052378654,0.35691788799999996,,,0.378063649,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Mortality Causes,POL,Poland,2014,All causes of death,376467.0,NBPOPUPC,5.750282287999999,10.10016727,0.923642278,67.94000244,0.8753570909999999,-0.070496768,0.897741735,0.776996672,0.222643748,0.252522856,0.97402674,0.8395088909999999,2.052378654,0.35691788799999996,,,0.378063649,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Work Hours (Annual),POL,Poland,2015,Total employment,1834.0,Hours,6.007021904,10.13855839,0.8930904270000001,68.09999847,0.793462157,-0.099409871,0.810096323,0.73438257,0.240432039,0.211427912,0.9572579859999999,0.817674637,1.87694037,0.312457711,,,0.36295557,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Wages (Annual),POL,Poland,2015,In 2018 constant prices at 2018 USD PPPs,24726.12542,USD,6.007021904,10.13855839,0.8930904270000001,68.09999847,0.793462157,-0.099409871,0.810096323,0.73438257,0.240432039,0.211427912,0.9572579859999999,0.817674637,1.87694037,0.312457711,,,0.36295557,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Mortality Causes,POL,Poland,2015,All causes of death,394921.0,NBPOPUPC,6.007021904,10.13855839,0.8930904270000001,68.09999847,0.793462157,-0.099409871,0.810096323,0.73438257,0.240432039,0.211427912,0.9572579859999999,0.817674637,1.87694037,0.312457711,,,0.36295557,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Work Hours (Annual),POL,Poland,2016,Total employment,1836.0,Hours,6.162076473,10.16722965,0.91739881,68.5,0.8707075120000001,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.6753461359999999,0.756335139,1.84584868,0.299549788,,,0.312157542,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Wages (Annual),POL,Poland,2016,In 2018 constant prices at 2018 USD PPPs,25956.36995,USD,6.162076473,10.16722965,0.91739881,68.5,0.8707075120000001,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.6753461359999999,0.756335139,1.84584868,0.299549788,,,0.312157542,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Mortality Causes,POL,Poland,2016,All causes of death,388009.0,NBPOPUPC,6.162076473,10.16722965,0.91739881,68.5,0.8707075120000001,-0.097280823,0.847753942,0.77662462,0.223536044,0.382713199,0.6753461359999999,0.756335139,1.84584868,0.299549788,,,0.312157542,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Work Hours (Annual),POL,Poland,2017,Total employment,1815.0,Hours,6.201268196,10.21157646,0.881854117,68.90000153,0.830842614,-0.127978221,,0.677435517,0.20338779699999998,0.502480447,0.651249409,0.678492665,1.6274428369999998,0.262437105,,,0.260087878,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Wages (Annual),POL,Poland,2017,In 2018 constant prices at 2018 USD PPPs,27057.957089999996,USD,6.201268196,10.21157646,0.881854117,68.90000153,0.830842614,-0.127978221,,0.677435517,0.20338779699999998,0.502480447,0.651249409,0.678492665,1.6274428369999998,0.262437105,,,0.260087878,,,0.344665885,0.16912402199999998,,0.181796342,0.22211588899999998
Avg. Work Hours (Annual),PRT,Portugal,2006,Total employment,1729.0,Hours,5.405246257999999,10.2020216,0.905289888,69.83999634,0.882068098,-0.180826977,0.880059004,0.708912194,0.333497614,0.45241680700000003,1.0928087229999999,0.985723019,2.232934952,0.41310513,0.381,0.367538462,,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2006,In 2018 constant prices at 2018 USD PPPs,25886.15108,USD,5.405246257999999,10.2020216,0.905289888,69.83999634,0.882068098,-0.180826977,0.880059004,0.708912194,0.333497614,0.45241680700000003,1.0928087229999999,0.985723019,2.232934952,0.41310513,0.381,0.367538462,,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2008,Total employment,1733.0,Hours,5.716966629,10.22522259,0.8859254120000001,70.31999969,0.646464109,-0.219696864,0.932685852,0.70293057,0.30928072300000004,0.339916795,1.095159054,1.0691163540000002,2.04709053,0.358072847,0.366,0.367538462,,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2008,In 2018 constant prices at 2018 USD PPPs,25983.93756,USD,5.716966629,10.22522259,0.8859254120000001,70.31999969,0.646464109,-0.219696864,0.932685852,0.70293057,0.30928072300000004,0.339916795,1.095159054,1.0691163540000002,2.04709053,0.358072847,0.366,0.367538462,,,,,,,,
Mortality Causes,PRT,Portugal,2008,All causes of death,104768.0,NBPOPUPC,5.716966629,10.22522259,0.8859254120000001,70.31999969,0.646464109,-0.219696864,0.932685852,0.70293057,0.30928072300000004,0.339916795,1.095159054,1.0691163540000002,2.04709053,0.358072847,0.366,0.367538462,,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2010,Total employment,1735.0,Hours,5.094525814,10.21238518,0.863906741,70.80000305,0.721036375,-0.108383298,0.9478794340000001,0.741612136,0.265107363,0.26326957300000003,0.9124450679999999,0.9692562220000001,2.0685172080000003,0.406027436,0.358,0.367538462,0.438607901,0.24181570100000002,,,,,,
Avg. Wages (Annual),PRT,Portugal,2010,In 2018 constant prices at 2018 USD PPPs,27080.30185,USD,5.094525814,10.21238518,0.863906741,70.80000305,0.721036375,-0.108383298,0.9478794340000001,0.741612136,0.265107363,0.26326957300000003,0.9124450679999999,0.9692562220000001,2.0685172080000003,0.406027436,0.358,0.367538462,0.438607901,0.24181570100000002,,,,,,
Mortality Causes,PRT,Portugal,2010,All causes of death,106241.0,NBPOPUPC,5.094525814,10.21238518,0.863906741,70.80000305,0.721036375,-0.108383298,0.9478794340000001,0.741612136,0.265107363,0.26326957300000003,0.9124450679999999,0.9692562220000001,2.0685172080000003,0.406027436,0.358,0.367538462,0.438607901,0.24181570100000002,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2011,Total employment,1714.0,Hours,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,2.027334213,0.38837835200000004,0.363,0.367538462,0.392445087,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2011,In 2018 constant prices at 2018 USD PPPs,26436.50017,USD,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,2.027334213,0.38837835200000004,0.363,0.367538462,0.392445087,,,,,,,
Mortality Causes,PRT,Portugal,2011,All causes of death,103200.0,NBPOPUPC,5.2199978830000004,10.19541836,0.8559606670000001,71.0,0.875092566,-0.175307617,0.961977124,0.725109041,0.279200882,0.20997645,0.9248248929999999,0.927496254,2.027334213,0.38837835200000004,0.363,0.367538462,0.392445087,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2012,Total employment,1698.0,Hours,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,2.494402647,0.499483675,0.36,0.367538462,0.425317734,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2012,In 2018 constant prices at 2018 USD PPPs,25294.18881,USD,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,2.494402647,0.499483675,0.36,0.367538462,0.425317734,,,,,,,
Mortality Causes,PRT,Portugal,2012,All causes of death,107969.0,NBPOPUPC,4.9939622880000005,10.15835667,0.86603862,71.19999695,0.773821414,-0.09924101800000001,0.959288418,0.728934467,0.37016996700000004,0.230625153,0.90190047,0.9719284770000001,2.494402647,0.499483675,0.36,0.367538462,0.425317734,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2013,Total employment,1707.0,Hours,5.157688141,10.15247917,0.8671808240000001,71.40000153,0.78803277,-0.120431803,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,2.251560926,0.43654459700000003,0.36200000000000004,0.367538462,0.42760306600000003,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2013,In 2018 constant prices at 2018 USD PPPs,25813.87846,USD,5.157688141,10.15247917,0.8671808240000001,71.40000153,0.78803277,-0.120431803,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,2.251560926,0.43654459700000003,0.36200000000000004,0.367538462,0.42760306600000003,,,,,,,
Mortality Causes,PRT,Portugal,2013,All causes of death,106875.0,NBPOPUPC,5.157688141,10.15247917,0.8671808240000001,71.40000153,0.78803277,-0.120431803,0.946257353,0.699667215,0.347898155,0.17921339,0.907849073,1.011040807,2.251560926,0.43654459700000003,0.36200000000000004,0.367538462,0.42760306600000003,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2014,Total employment,1714.0,Hours,5.12691164,10.16676331,0.86182946,71.59999847,0.8468101020000001,-0.1285045,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,2.3644695280000003,0.461187869,0.35600000000000004,0.367538462,0.44026351,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2014,In 2018 constant prices at 2018 USD PPPs,25360.07583,USD,5.12691164,10.16676331,0.86182946,71.59999847,0.8468101020000001,-0.1285045,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,2.3644695280000003,0.461187869,0.35600000000000004,0.367538462,0.44026351,,,,,,,
Mortality Causes,PRT,Portugal,2014,All causes of death,105219.0,NBPOPUPC,5.12691164,10.16676331,0.86182946,71.59999847,0.8468101020000001,-0.1285045,0.94107008,0.7050722840000001,0.357692271,0.227394462,0.956860006,0.955930233,2.3644695280000003,0.461187869,0.35600000000000004,0.367538462,0.44026351,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2015,Total employment,1722.0,Hours,5.080866337,10.18896103,0.866213858,71.80000305,0.8004403109999999,-0.165296271,0.941050768,0.657176316,0.370736867,0.217742205,1.023220062,1.072187662,2.316053867,0.45583838200000004,0.355,0.367538462,0.4268094,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2015,In 2018 constant prices at 2018 USD PPPs,25307.314619999997,USD,5.080866337,10.18896103,0.866213858,71.80000305,0.8004403109999999,-0.165296271,0.941050768,0.657176316,0.370736867,0.217742205,1.023220062,1.072187662,2.316053867,0.45583838200000004,0.355,0.367538462,0.4268094,,,,,,,
Mortality Causes,PRT,Portugal,2015,All causes of death,108922.0,NBPOPUPC,5.080866337,10.18896103,0.866213858,71.80000305,0.8004403109999999,-0.165296271,0.941050768,0.657176316,0.370736867,0.217742205,1.023220062,1.072187662,2.316053867,0.45583838200000004,0.355,0.367538462,0.4268094,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2016,Total employment,1725.0,Hours,5.446637153999999,10.20817947,0.90463537,72.0,0.83806932,-0.22725527,0.922192395,0.683566213,0.32625272899999996,0.354542404,1.065478444,1.019317985,2.132012844,0.391436547,,0.367538462,0.45052737,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2016,In 2018 constant prices at 2018 USD PPPs,25349.78641,USD,5.446637153999999,10.20817947,0.90463537,72.0,0.83806932,-0.22725527,0.922192395,0.683566213,0.32625272899999996,0.354542404,1.065478444,1.019317985,2.132012844,0.391436547,,0.367538462,0.45052737,,,,,,,
Mortality Causes,PRT,Portugal,2016,All causes of death,110970.0,NBPOPUPC,5.446637153999999,10.20817947,0.90463537,72.0,0.83806932,-0.22725527,0.922192395,0.683566213,0.32625272899999996,0.354542404,1.065478444,1.019317985,2.132012844,0.391436547,,0.367538462,0.45052737,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2017,Total employment,1727.0,Hours,5.711499214,10.23770332,0.899984837,72.19999695,0.9050656559999999,-0.17740751800000001,0.880970538,0.649151087,0.294272572,0.5010881420000001,1.14347434,1.0617860559999999,2.205086708,0.38607844700000005,,0.367538462,0.44552809,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2017,In 2018 constant prices at 2018 USD PPPs,25288.7215,USD,5.711499214,10.23770332,0.899984837,72.19999695,0.9050656559999999,-0.17740751800000001,0.880970538,0.649151087,0.294272572,0.5010881420000001,1.14347434,1.0617860559999999,2.205086708,0.38607844700000005,,0.367538462,0.44552809,,,,,,,
Avg. Work Hours (Annual),PRT,Portugal,2018,Total employment,1722.0,Hours,5.9198226929999995,10.26201248,0.887113273,72.40000153,0.8774042129999999,-0.262738109,0.87972784,0.679104149,0.317994744,0.520630658,,,2.17062211,0.36667013200000004,,0.367538462,0.41846633,,,,,,,
Avg. Wages (Annual),PRT,Portugal,2018,In 2018 constant prices at 2018 USD PPPs,25487.0637,USD,5.9198226929999995,10.26201248,0.887113273,72.40000153,0.8774042129999999,-0.262738109,0.87972784,0.679104149,0.317994744,0.520630658,,,2.17062211,0.36667013200000004,,0.367538462,0.41846633,,,,,,,
Avg. Work Hours (Annual),ESP,Spain,2005,Total employment,1725.6,Hours,7.152785777999999,10.40128803,0.9610428809999999,71.5,0.916164696,,0.777272284,0.775784314,0.240642577,0.52784574,0.663308978,1.319199085,1.72489512,0.24115011100000003,0.324,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Wages (Annual),ESP,Spain,2005,In 2018 constant prices at 2018 USD PPPs,37244.82515,USD,7.152785777999999,10.40128803,0.9610428809999999,71.5,0.916164696,,0.777272284,0.775784314,0.240642577,0.52784574,0.663308978,1.319199085,1.72489512,0.24115011100000003,0.324,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Mortality Causes,ESP,Spain,2005,All causes of death,387355.0,NBPOPUPC,7.152785777999999,10.40128803,0.9610428809999999,71.5,0.916164696,,0.777272284,0.775784314,0.240642577,0.52784574,0.663308978,1.319199085,1.72489512,0.24115011100000003,0.324,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Work Hours (Annual),ESP,Spain,2007,Total employment,1703.5,Hours,6.994614601,10.44376469,0.9568585159999999,72.05999756,0.78208214,-0.09747643800000001,0.783717752,0.763125002,0.263592541,0.47624892,0.42386925200000003,1.115817904,1.94570148,0.27817136,0.341,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Wages (Annual),ESP,Spain,2007,In 2018 constant prices at 2018 USD PPPs,37589.70751,USD,6.994614601,10.44376469,0.9568585159999999,72.05999756,0.78208214,-0.09747643800000001,0.783717752,0.763125002,0.263592541,0.47624892,0.42386925200000003,1.115817904,1.94570148,0.27817136,0.341,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Mortality Causes,ESP,Spain,2007,All causes of death,385361.0,NBPOPUPC,6.994614601,10.44376469,0.9568585159999999,72.05999756,0.78208214,-0.09747643800000001,0.783717752,0.763125002,0.263592541,0.47624892,0.42386925200000003,1.115817904,1.94570148,0.27817136,0.341,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Work Hours (Annual),ESP,Spain,2008,Total employment,1712.6,Hours,7.2944726939999995,10.43892574,0.9482705,72.33999634,0.83378607,-0.15376845,0.683210194,0.772095263,0.25969079100000003,0.579760432,0.402238131,1.1397105459999999,1.7917674780000001,0.245633587,0.342,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Wages (Annual),ESP,Spain,2008,In 2018 constant prices at 2018 USD PPPs,39102.30648,USD,7.2944726939999995,10.43892574,0.9482705,72.33999634,0.83378607,-0.15376845,0.683210194,0.772095263,0.25969079100000003,0.579760432,0.402238131,1.1397105459999999,1.7917674780000001,0.245633587,0.342,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Mortality Causes,ESP,Spain,2008,All causes of death,386324.0,NBPOPUPC,7.2944726939999995,10.43892574,0.9482705,72.33999634,0.83378607,-0.15376845,0.683210194,0.772095263,0.25969079100000003,0.579760432,0.402238131,1.1397105459999999,1.7917674780000001,0.245633587,0.342,0.345384615,,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Work Hours (Annual),ESP,Spain,2009,Total employment,1719.7,Hours,6.198601246,10.39367676,0.92945385,72.62000275,0.7485147120000001,-0.131539837,0.797704637,0.752164721,0.33587706100000003,0.424362034,0.35159838200000004,1.089972973,2.07712388,0.335095584,0.349,0.345384615,0.36954888700000005,0.224399298,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Wages (Annual),ESP,Spain,2009,In 2018 constant prices at 2018 USD PPPs,41750.911060000006,USD,6.198601246,10.39367676,0.92945385,72.62000275,0.7485147120000001,-0.131539837,0.797704637,0.752164721,0.33587706100000003,0.424362034,0.35159838200000004,1.089972973,2.07712388,0.335095584,0.349,0.345384615,0.36954888700000005,0.224399298,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Mortality Causes,ESP,Spain,2009,All causes of death,384933.0,NBPOPUPC,6.198601246,10.39367676,0.92945385,72.62000275,0.7485147120000001,-0.131539837,0.797704637,0.752164721,0.33587706100000003,0.424362034,0.35159838200000004,1.089972973,2.07712388,0.335095584,0.349,0.345384615,0.36954888700000005,0.224399298,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Work Hours (Annual),ESP,Spain,2010,Total employment,1710.4,Hours,6.188262462999999,10.38921356,0.9499403829999999,72.90000153,0.7964955570000001,-0.142079473,0.839746296,0.724312365,0.321819484,0.302731603,0.402249694,1.1071056129999999,1.9958159919999998,0.322516382,0.35200000000000004,0.345384615,0.37962049200000003,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
Avg. Wages (Annual),ESP,Spain,2010,In 2018 constant prices at 2018 USD PPPs,41034.3406,USD,6.188262462999999,10.38921356,0.9499403829999999,72.90000153,0.7964955570000001,-0.142079473,0.839746296,0.724312365,0.321819484,0.302731603,0.402249694,1.1071056129999999,1.9958159919999998,0.322516382,0.35200000000000004,0.345384615,0.37962049200000003,,,0.292382956,0.286672652,0.32690984,0.19837963600000003,0.19077895600000003
